X,Y,CAD_EVENT_REL_COMMON_ID,FIRST_EVENT_SUBTYPE,XCOORD,YCOORD,CALENDAR_DATE,TIME,N_EVENTS
-71.085004214283558,42.325206124111375,1452463,UNKNOWN IF INJURIES - ADVISE NEED FOR EMS   (P) (E) (F),768390.29,2943806.48,2016-01-25 00:00:00.000,18:19:48,1
-71.056468155713787,42.36217021326906,1452918,UNKNOWN IF INJURIES - ADVISE NEED FOR EMS   (P) (E) (F),776036.93,2957315.7,2016-01-25 00:00:00.000,23:47:48,1
-71.06270816298526,42.370906223016618,1453087,REPORTED INJURIES   (P) (E) (F),774334.18,2960490.57,2016-01-26 00:00:00.000,03:20:53,1
-71.153137383592906,42.333630148710377,1453270,REPORTED INJURIES   (P) (E) (F),749953.27,2946794.07,2016-01-26 00:00:00.000,08:02:24,1
-71.069854196477863,42.272566035653597,1453868,UNKNOWN IF INJURIES - ADVISE NEED FOR EMS   (P) (E) (F),772583.88,2924643.94,2016-01-26 00:00:00.000,13:01:43,1
-71.074851870760639,42.330510864904568,1453974,REPORTED INJURIES   (P) (E) (F),771126.04,2945753.14,2016-01-26 00:00:00.000,13:48:17,1
-71.138093313999732,42.357264201846391,1454288,REPORTED INJURIES   (P) (E) (F),753984.4,2955423.69,2016-01-26 00:00:00.000,16:21:48,1
-71.070794285437088,42.29013727895866,1454410,UNKNOWN IF INJURIES - ADVISE NEED FOR EMS   (P) (E) (F),772297.23,2931045.86,2016-01-26 00:00:00.000,17:21:05,1
-71.106404261030335,42.299836077320272,1454599,PEDESTRIAN STRUCK - CONSCIOUS/MOVING   (P) (E) (F),762645.97,2934533.78,2016-01-26 00:00:00.000,18:45:14,1
-71.094043224241645,42.320074432917103,1454711,PEDESTRIAN STRUCK   (P) (E) (F),765954.87,2941924.64,2016-01-26 00:00:00.000,19:47:52,1
-71.095767111648343,42.292848779576296,1455366,UNKNOWN IF INJURIES - ADVISE NEED FOR EMS   (P) (E) (F),765535.68,2932000.96,2016-01-27 00:00:00.000,07:05:07,1
-71.055276137917147,42.323774125583313,1455368,REPORTED INJURIES   (P) (E) (F),776432.04,2943325.15,2016-01-27 00:00:00.000,07:08:46,1
-71.107565810235457,42.333080397330008,1455541,PEDESTRIAN STRUCK - CONSCIOUS/MOVING   (P) (E) (F),762276,2946647.13,2016-01-27 00:00:00.000,08:42:25,1
-71.072086728661546,42.298749766774286,1455591,PEDESTRIAN STRUCK - CONSCIOUS/MOVING   (P) (E) (F),771931.79,2934182.62,2016-01-27 00:00:00.000,09:10:36,1
-71.084760517993288,42.302597179070943,1455623,REPORTED INJURIES   (P) (E) (F),768496.3,2935567.73,2016-01-27 00:00:00.000,09:39:56,1
-71.101261946261346,42.318261123435292,1455914,REPORTED INJURIES   (P) (E) (F),764005.72,2941254.63,2016-01-27 00:00:00.000,12:06:20,1
-71.163074376371981,42.261386006149756,1456644,UNKNOWN IF INJURIES - ADVISE NEED FOR EMS   (P) (E) (F),747370.46,2920456.33,2016-01-27 00:00:00.000,18:22:39,1
-71.094375144433585,42.331421903284202,1456798,PEDESTRIAN STRUCK - CONSCIOUS/MOVING   (P) (E) (F),765845.44,2946059.43,2016-01-27 00:00:00.000,19:36:47,1
-71.127154318221784,42.287106057003278,1457432,PEDESTRIAN STRUCK   (P) (E) (F),757052.78,2929869.54,2016-01-28 00:00:00.000,06:34:16,1
-71.100449498495394,42.334338942775339,1457529,PEDESTRIAN STRUCK   (P) (E) (F),764198,2947114.7,2016-01-28 00:00:00.000,07:53:06,1
-71.091953524748774,42.321675080469419,1457582,UNKNOWN IF INJURIES - ADVISE NEED FOR EMS   (P) (E) (F),766517.22,2942510.64,2016-01-28 00:00:00.000,08:07:56,1
-71.038140015254598,42.373512494787882,1457756,REPORTED INJURIES   (P) (E) (F),780967.92,2961475.34,2016-01-28 00:00:00.000,09:32:02,1
-71.039867937880715,42.368947057740634,1458222,PEDESTRIAN STRUCK   (P) (E) (F),780509.99,2959809.08,2016-01-28 00:00:00.000,13:37:22,1
-71.073044173368928,42.299386096167552,1458334,REPORTED INJURIES   (P) (E) (F),771671.61,2934413.21,2016-01-28 00:00:00.000,14:38:06,1
-71.072108119590894,42.295513150967267,1458344,PEDESTRIAN STRUCK   (P) (E) (F),771931.92,2933003.12,2016-01-28 00:00:00.000,14:44:48,1
-71.06705919407402,42.374901159947811,1458698,REPORTED INJURIES   (P) (E) (F),773151.04,2961940.41,2016-01-28 00:00:00.000,17:30:49,1
-71.098281932861696,42.270268996483182,1459319,UNKNOWN IF INJURIES - ADVISE NEED FOR EMS   (P) (E) (F),764894.03,2923769.35,2016-01-29 00:00:00.000,00:00:43,1
-71.077214523189667,42.271560638031559,1459487,UNKNOWN IF INJURIES - ADVISE NEED FOR EMS   (P) (E) (F),770593.67,2924267.6,2016-01-29 00:00:00.000,01:57:23,1
-71.071058169607781,42.379436240289074,1459678,PEDESTRIAN STRUCK   (P) (E) (F),772062.18,2963587.63,2016-01-29 00:00:00.000,06:46:25,1
-71.092147092818792,42.309871780789578,1459813,PEDESTRIAN STRUCK   (P) (E) (F),766485.44,2938209.07,2016-01-29 00:00:00.000,08:14:04,1
-71.084316579028297,42.33714301426177,1459911,PEDESTRIAN STRUCK   (P) (E) (F),768555.04,2948157.4,2016-01-29 00:00:00.000,09:07:17,1
-71.072198463253741,42.349540328864535,1460291,REPORTED INJURIES   (P) (E) (F),771808.73,2952691.41,2016-01-29 00:00:00.000,12:13:04,1
-71.036830626636799,42.34683170094803,1460741,UNKNOWN IF INJURIES - ADVISE NEED FOR EMS   (P) (E) (F),781374.53,2951754.27,2016-01-29 00:00:00.000,15:49:59,1
-71.071452614320108,42.29153924228671,1460760,REPORTED INJURIES   (P) (E) (F),772116.54,2931555.86,2016-01-29 00:00:00.000,15:56:45,1
-71.095408736685656,42.268349292941451,1460954,PEDESTRIAN STRUCK   (P) (E) (F),765674.99,2923073.46,2016-01-29 00:00:00.000,17:33:58,1
-71.117044299836664,42.294136085371527,1461004,UNKNOWN IF INJURIES - ADVISE NEED FOR EMS   (P) (E) (F),759776.87,2932443.51,2016-01-29 00:00:00.000,17:57:25,1
-71.125793876496445,42.288633210234174,1461092,PEDESTRIAN STRUCK   (P) (E) (F),757418.45,2930427.67,2016-01-29 00:00:00.000,18:39:04,1
-71.132517317203551,42.37195523453768,1461465,REPORTED INJURIES   (P) (E) (F),755468.43,2960783.86,2016-01-29 00:00:00.000,22:53:39,1
-71.064564856364839,42.34663583494082,1461856,REPORTED INJURIES   (P) (E) (F),773877.61,2951643.4,2016-01-30 00:00:00.000,02:49:08,1
-71.067297164745725,42.372028234606482,1461857,REPORTED INJURIES   (P) (E) (F),773092.05,2960893.13,2016-01-30 00:00:00.000,02:48:12,1
-71.069995860925914,42.330536022434011,1462417,PEDESTRIAN STRUCK - CONSCIOUS/MOVING   (P) (E) (F),772439.04,2945768.89,2016-01-30 00:00:00.000,12:04:41,1
-71.082012911864638,42.310280077766912,1462666,PEDESTRIAN STRUCK - CONSCIOUS/MOVING   (P) (E) (F),769225.85,2938371.13,2016-01-30 00:00:00.000,15:02:02,1
-71.08523386850645,42.302897009881136,1462685,REPORTED INJURIES   (P) (E) (F),768367.72,2935676.37,2016-01-30 00:00:00.000,15:13:31,1
-71.055786756646043,42.362568193115322,1462871,PEDESTRIAN STRUCK   (P) (E) (F),776220.33,2957461.69,2016-01-30 00:00:00.000,17:11:36,1
-71.006849015387743,42.386697244105811,1463193,PEDESTRIAN STRUCK   (P) (E) (F),789395.33,2966327.46,2016-01-30 00:00:00.000,20:31:38,1
-71.137328118549306,42.353597948957443,1463473,REPORTED INJURIES   (P) (E) (F),754196.9,2954088.51,2016-01-31 00:00:00.000,00:14:31,1
-71.066304784243272,42.309176359622455,1464277,REPORTED INJURIES   (P) (E) (F),773476.67,2937990.13,2016-01-31 00:00:00.000,12:55:18,1
-71.076317069698376,42.334933595690821,1465143,REPORTED INJURIES   (P) (E) (F),770721.85,2947362.89,2016-01-31 00:00:00.000,21:43:25,1
-71.061510674444648,42.350638183396647,1465372,PEDESTRIAN STRUCK   (P) (E) (F),774695.74,2953106.16,2016-02-01 00:00:00.000,01:36:11,2
-71.061508170713793,42.320499124623645,1465373,PEDESTRIAN STRUCK   (P) (E) (F),774752.88,2942122.96,2016-02-01 00:00:00.000,01:41:20,1
-71.172594418176246,42.352966181906801,1465600,REPORTED INJURIES   (P) (E) (F),744665.35,2953819.72,2016-02-01 00:00:00.000,07:17:08,1
-71.089875285954946,42.273037615546329,1465874,PEDESTRIAN STRUCK   (P) (E) (F),767164.47,2924789.1,2016-02-01 00:00:00.000,09:53:05,1
-71.045655499361231,42.321268799159164,1465913,PEDESTRIAN STRUCK - CONSCIOUS/MOVING   (P) (E) (F),779038.56,2942425.88,2016-02-01 00:00:00.000,10:08:23,1
-71.073843467892303,42.335991250175347,1465992,REPORTED INJURIES   (P) (E) (F),771388.73,2947751.65,2016-02-01 00:00:00.000,10:43:27,1
-71.152125380123977,42.267679019030659,1466035,REPORTED INJURIES   (P) (E) (F),750324.92,2922761.49,2016-02-01 00:00:00.000,11:03:08,1
-71.071580011096316,42.302411968925092,1466907,REPORTED INJURIES   (P) (E) (F),772062.17,2935517.87,2016-02-01 00:00:00.000,18:03:39,1
-71.158168963525327,42.280695018215333,1467928,REPORTED INJURIES   (P) (E) (F),748670.12,2927498.1,2016-02-02 00:00:00.000,08:32:38,1
-71.062524173859629,42.306526109297366,1468396,REPORTED INJURIES   (P) (E) (F),774504.23,2937029.56,2016-02-02 00:00:00.000,11:59:34,1
-71.143683347791722,42.272841021798016,1468521,REPORTED INJURIES   (P) (E) (F),752602.03,2924652.03,2016-02-02 00:00:00.000,12:59:35,1
-71.064053636725376,42.363610637172641,1468596,REPORTED INJURIES   (P) (E) (F),773984.19,2957830.05,2016-02-02 00:00:00.000,13:35:44,1
-71.082741637415239,42.328613137911404,1468616,REPORTED INJURIES   (P) (E) (F),768996.06,2945051.04,2016-02-02 00:00:00.000,13:44:01,1
-71.034026825353706,42.338086517059878,1468632,UNKNOWN IF INJURIES - ADVISE NEED FOR EMS   (P) (E) (F),782149.88,2948571.5,2016-02-02 00:00:00.000,13:52:34,1
-71.161189246724135,42.348921517945691,1468635,REPORTED INJURIES   (P) (E) (F),747754.04,2952357.8,2016-02-02 00:00:00.000,13:50:38,1
-71.130199407155644,42.352736653822305,1468805,REPORTED INJURIES   (P) (E) (F),756125.14,2953782.91,2016-02-02 00:00:00.000,15:20:09,1
-71.119879625490057,42.267588583802748,1468808,PEDESTRIAN STRUCK - CONSCIOUS/MOVING   (P) (E) (F),759052.88,2922765.78,2016-02-02 00:00:00.000,15:20:11,1
-71.065798356973062,42.307377021336357,1468834,REPORTED INJURIES   (P) (E) (F),773616.99,2937335.12,2016-02-02 00:00:00.000,15:39:53,1
-71.075996418176146,42.323411174673268,1468842,PEDESTRIAN STRUCK - CONSCIOUS/MOVING   (P) (E) (F),770829.42,2943164.35,2016-02-02 00:00:00.000,15:46:15,1
-71.069892387295269,42.350164212664083,1469063,PEDESTRIAN STRUCK - CONSCIOUS/MOVING   (P) (E) (F),772430.95,2952921.9,2016-02-02 00:00:00.000,17:27:57,1
-71.073968849694126,42.348165908674225,1469613,REPORTED INJURIES   (P) (E) (F),771332.67,2952188.15,2016-02-02 00:00:00.000,23:09:51,1
-71.069518997462268,42.317797807918716,1469663,REPORTED INJURIES   (P) (E) (F),772591.41,2941127.52,2016-02-03 00:00:00.000,00:11:21,1
-71.087952227392762,42.347576176746834,1469917,REPORTED INJURIES   (P) (E) (F),767553.71,2951954.67,2016-02-03 00:00:00.000,06:19:49,1
-71.106154269784128,42.271886023020073,1470581,REPORTED INJURIES   (P) (E) (F),762760.63,2924348.68,2016-02-03 00:00:00.000,12:31:40,1
-71.114312279465366,42.261222009814297,1470851,REPORTED INJURIES   (P) (E) (F),760570.26,2920452.48,2016-02-03 00:00:00.000,15:05:07,1
-71.141917857466623,42.343211948943733,1471422,UNKNOWN IF INJURIES - ADVISE NEED FOR EMS   (P) (E) (F),752972.19,2950298.4,2016-02-03 00:00:00.000,19:40:32,1
-71.080584206424106,42.335376142570652,1471443,PEDESTRIAN STRUCK   (P) (E) (F),769567.32,2947518.46,2016-02-03 00:00:00.000,19:58:19,1
-71.104611234340439,42.326109887727554,1471503,PEDESTRIAN STRUCK   (P) (E) (F),763086.65,2944110.64,2016-02-03 00:00:00.000,20:41:49,1
-71.069633533597482,42.289964858446375,1472469,REPORTED INJURIES   (P) (E) (F),772611.61,2930984.61,2016-02-04 00:00:00.000,10:14:19,1
-71.082510212134878,42.333826149679098,1472538,REPORTED INJURIES   (P) (E) (F),769049.34,2946951.06,2016-02-04 00:00:00.000,10:49:28,1
-71.153664378557608,42.358756219311523,1472941,REPORTED INJURIES   (P) (E) (F),749773.6,2955949.94,2016-02-04 00:00:00.000,13:37:56,1
-71.082818215604632,42.300421986153168,1473019,REPORTED INJURIES   (P) (E) (F),769025.6,2934777.62,2016-02-04 00:00:00.000,14:11:00,1
-71.076714177451564,42.306606093716688,1473091,PEDESTRIAN STRUCK   (P) (E) (F),770665.71,2937039.34,2016-02-04 00:00:00.000,14:46:49,1
-71.102534724974007,42.311511590865628,1473686,REPORTED INJURIES   (P) (E) (F),763672.96,2938793.38,2016-02-04 00:00:00.000,18:59:47,1
-71.013056046101525,42.391489269909137,1474000,NO INJURIES,787708.5,2968064.14,2016-02-04 00:00:00.000,22:01:41,1
-71.132182725933461,42.353471568785309,1474286,PEDESTRIAN STRUCK - CONSCIOUS/MOVING   (P) (E) (F),755587.89,2954048.41,2016-02-05 00:00:00.000,02:07:41,1
-71.06917256108953,42.348087668016262,1474387,REPORTED INJURIES   (P) (E) (F),772629.35,2952166.15,2016-02-05 00:00:00.000,05:00:38,1
-71.061273362660145,42.360960087580253,1474398,PEDESTRIAN STRUCK   (P) (E) (F),774740.54,2956867.99,2016-02-05 00:00:00.000,05:30:01,1
-71.157844064779198,42.339539683546661,1474642,PEDESTRIAN STRUCK   (P) (E) (F),748672.02,2948942.48,2016-02-05 00:00:00.000,08:55:11,1
-71.131396671039539,42.35110927692196,1474863,REPORTED INJURIES   (P) (E) (F),755804.08,2953188.46,2016-02-05 00:00:00.000,11:11:17,1
-71.125364312288454,42.276956052564216,1474909,REPORTED INJURIES   (P) (E) (F),757553.37,2926172.85,2016-02-05 00:00:00.000,11:40:09,1
-71.073106070453505,42.383983462349605,1474999,REPORTED INJURIES   (P) (E) (F),771500.57,2965241.96,2016-02-05 00:00:00.000,12:19:25,1
-71.07018216059636,42.279960407289437,1475007,REPORTED INJURIES   (P) (E) (F),772481.54,2927338.1,2016-02-05 00:00:00.000,12:24:53,1
-71.060954163027304,42.362276196837598,1475285,PEDESTRIAN STRUCK - CONSCIOUS/MOVING   (P) (E) (F),774824.34,2957348.05,2016-02-05 00:00:00.000,14:33:30,1
-71.101424241150056,42.311336100493456,1475293,REPORTED INJURIES   (P) (E) (F),763973.62,2938730.83,2016-02-05 00:00:00.000,15:17:08,1
-71.052620139256433,42.329334145074057,1476427,UNKNOWN IF INJURIES - ADVISE NEED FOR EMS   (P) (E) (F),777139.66,2945355.07,2016-02-06 00:00:00.000,03:42:32,1
-71.06135893466373,42.296123685785403,1476646,PEDESTRIAN STRUCK - CONSCIOUS/MOVING   (P) (E) (F),774838.92,2933240.38,2016-02-06 00:00:00.000,09:12:35,1
-71.07776194269762,42.320465093939859,1477157,REPORTED INJURIES   (P) (E) (F),770357.29,2942088.38,2016-02-06 00:00:00.000,14:10:42,1
-71.072108119590894,42.295513150967267,1477224,PEDESTRIAN STRUCK   (P) (E) (F),771931.92,2933003.12,2016-02-06 00:00:00.000,14:50:11,1
-71.040387284727672,42.348081119935912,1477288,UNKNOWN IF INJURIES - ADVISE NEED FOR EMS   (P) (E) (F),780410.62,2952204.38,2016-02-06 00:00:00.000,15:25:58,1
-71.058164133631877,42.329556154932767,1477411,UNKNOWN IF INJURIES - ADVISE NEED FOR EMS   (P) (E) (F),775640.14,2945428.16,2016-02-06 00:00:00.000,17:05:42,1
-71.038886893867456,42.368520100439433,1477563,PEDESTRIAN STRUCK   (P) (E) (F),780775.94,2959654.92,2016-02-06 00:00:00.000,18:14:44,1
-71.111474253503175,42.332106154368546,1477808,REPORTED INJURIES   (P) (E) (F),761220.83,2946287.26,2016-02-06 00:00:00.000,20:46:22,1
-71.091543425704842,42.28429864590673,1477920,REPORTED INJURIES   (P) (E) (F),766693.35,2928890.61,2016-02-06 00:00:00.000,22:30:34,1
-71.076174181030126,42.301966100859836,1477936,UNKNOWN IF INJURIES - ADVISE NEED FOR EMS   (P) (E) (F),770820.18,2935349.18,2016-02-06 00:00:00.000,22:40:03,1
-71.058099824630915,42.357680878070518,1478115,PEDESTRIAN STRUCK - CONSCIOUS/MOVING   (P) (E) (F),775604.43,2955677.41,2016-02-07 00:00:00.000,00:21:46,1
-71.078132826816116,42.351717052680009,1478458,REPORTED INJURIES   (P) (E) (F),770200.66,2953476.66,2016-02-07 00:00:00.000,05:43:19,1
-71.110886283144623,42.350453177845857,1478881,PEDESTRIAN STRUCK   (P) (E) (F),761349.31,2952973.99,2016-02-07 00:00:00.000,12:34:42,1
-71.101757266111676,42.347513188438107,1479327,UNKNOWN IF INJURIES - ADVISE NEED FOR EMS   (P) (E) (F),763821.99,2951913.99,2016-02-07 00:00:00.000,17:19:55,1
-71.022968823138598,42.379809370277499,1479355,UNKNOWN IF INJURIES - ADVISE NEED FOR EMS   (P) (E) (F),785054.52,2963792.61,2016-02-07 00:00:00.000,17:33:34,1
-71.023884064673027,42.38127224579614,1480765,REPORTED INJURIES   (P) (E) (F),784804.26,2964324.33,2016-02-08 00:00:00.000,14:20:58,1
-71.065840037158878,42.342341340478789,1481358,UNKNOWN IF INJURIES - ADVISE NEED FOR EMS   (P) (E) (F),773540.86,2950076.65,2016-02-08 00:00:00.000,20:40:23,1
-71.095444230772685,42.350576194894188,1481392,REPORTED INJURIES   (P) (E) (F),765523.26,2953038.24,2016-02-08 00:00:00.000,21:11:14,1
-71.10951428793382,42.274356047082222,1481957,REPORTED INJURIES   (P) (E) (F),761847.13,2925244.61,2016-02-09 00:00:00.000,08:37:49,1
-71.067114180523419,42.31728610848927,1482449,UNKNOWN IF INJURIES - ADVISE NEED FOR EMS   (P) (E) (F),773242.74,2940944.34,2016-02-09 00:00:00.000,13:17:43,1
-71.076777173513136,42.383749262832559,1482665,REPORTED INJURIES   (P) (E) (F),770509.18,2965151.67,2016-02-09 00:00:00.000,15:12:37,1
-71.067016753565454,42.296868197277725,1482825,PEDESTRIAN STRUCK - CONSCIOUS/MOVING   (P) (E) (F),773306.86,2933503.87,2016-02-09 00:00:00.000,16:49:50,1
-71.128343434578369,42.301575858221128,1482990,REPORTED INJURIES   (P) (E) (F),756708.05,2935141.16,2016-02-09 00:00:00.000,17:56:36,1
-71.06128023583976,42.345959277615577,1483250,PEDESTRIAN STRUCK   (P) (E) (F),774766.8,2951401.4,2016-02-09 00:00:00.000,20:12:45,1
-71.061508170713793,42.320499124623645,1483297,REPORTED INJURIES   (P) (E) (F),774752.88,2942122.96,2016-02-09 00:00:00.000,20:40:03,1
-71.054965618061701,42.323701659115663,1484103,REPORTED INJURIES   (P) (E) (F),776516.15,2943299.18,2016-02-10 00:00:00.000,09:19:09,1
-71.046872334446775,42.316581163126294,1484172,REPORTED INJURIES   (P) (E) (F),778718.56,2940715.88,2016-02-10 00:00:00.000,09:51:44,1
-71.093519218212748,42.286494069310749,1484266,REPORTED INJURIES   (P) (E) (F),766154.9,2929688.1,2016-02-10 00:00:00.000,10:34:00,1
-71.06815417181933,42.305596101181578,1484675,UNKNOWN IF INJURIES - ADVISE NEED FOR EMS   (P) (E) (F),772983.04,2936682.89,2016-02-10 00:00:00.000,13:53:38,1
-71.133744344368054,42.276066048370758,1484771,REPORTED INJURIES   (P) (E) (F),755286.91,2925838.67,2016-02-10 00:00:00.000,14:56:18,1
-71.071909681644343,42.293942057960223,1484785,REPORTED INJURIES   (P) (E) (F),771988.48,2932430.86,2016-02-10 00:00:00.000,14:50:02,1
-71.09411825456688,42.26753302330448,1485323,PEDESTRIAN STRUCK   (P) (E) (F),766025.69,2922777.66,2016-02-10 00:00:00.000,19:00:36,1
-71.078790881450374,42.335065539547188,1485563,PEDESTRIAN STRUCK   (P) (E) (F),770052.75,2947407.66,2016-02-10 00:00:00.000,21:10:30,1
-71.050623857324155,42.321368322608393,1486054,REPORTED INJURIES   (P) (E) (F),777694.75,2942455.03,2016-02-11 00:00:00.000,06:21:56,1
-71.073894183434177,42.347256183938278,1486083,REPORTED INJURIES   (P) (E) (F),771354.51,2951856.73,2016-02-11 00:00:00.000,07:02:13,1
-71.09268824133143,42.320915126305664,1486788,REPORTED INJURIES   (P) (E) (F),766319.85,2942232.75,2016-02-11 00:00:00.000,13:20:46,1
-71.055046136498632,42.296130062619127,1486939,REPORTED INJURIES   (P) (E) (F),776546.79,2933251.55,2016-02-11 00:00:00.000,14:39:40,1
-71.092855819214492,42.268169832010159,1487332,REPORTED INJURIES   (P) (E) (F),766366.28,2923011.35,2016-02-11 00:00:00.000,17:46:06,1
-71.093314673982817,42.336839538395814,1487353,PEDESTRIAN STRUCK - CONSCIOUS/MOVING   (P) (E) (F),766122.77,2948035.08,2016-02-11 00:00:00.000,17:51:54,1
-71.100694265831663,42.313606102629564,1487467,PEDESTRIAN STRUCK - CONSCIOUS/MOVING   (P) (E) (F),764167.19,2939558.98,2016-02-11 00:00:00.000,18:39:00,1
-71.085147287168212,42.312370788769321,1487673,UNKNOWN IF INJURIES - ADVISE NEED FOR EMS   (P) (E) (F),768374.35,2939128.88,2016-02-11 00:00:00.000,20:44:14,1
-71.06898530997762,42.374923512701962,1488270,UNKNOWN IF INJURIES - ADVISE NEED FOR EMS   (P) (E) (F),772630.55,2961945.92,2016-02-12 00:00:00.000,07:01:38,1
-71.093334229681162,42.268666020706107,1488323,PEDESTRIAN STRUCK   (P) (E) (F),766235.93,2923191.55,2016-02-12 00:00:00.000,07:43:53,1
-71.075334192385924,42.325116141947056,1489011,PEDESTRIAN STRUCK - CONSCIOUS/MOVING   (P) (E) (F),771005.41,2943786.56,2016-02-12 00:00:00.000,13:56:03,1
-71.00112403088994,42.388284246078619,1489084,REPORTED INJURIES   (P) (E) (F),790938.58,2966914.79,2016-02-12 00:00:00.000,14:33:22,1
-71.072374177491255,42.360893232058345,1489196,REPORTED INJURIES   (P) (E) (F),771740.49,2956828.39,2016-02-12 00:00:00.000,15:29:06,1
-71.078339701079585,42.315536731496351,1489329,REPORTED INJURIES   (P) (E) (F),770209.92,2940291.63,2016-02-12 00:00:00.000,16:30:22,1
-71.080892019515474,42.331056318473351,1490517,REPORTED INJURIES   (P) (E) (F),769491.83,2945943.83,2016-02-13 00:00:00.000,07:59:06,1
-71.080635882186357,42.333505374787649,1491155,REPORTED INJURIES   (P) (E) (F),769556.7,2946836.65,2016-02-13 00:00:00.000,16:00:19,1
-71.01137001151551,42.39368130908084,1491273,UNKNOWN IF INJURIES - ADVISE NEED FOR EMS   (P) (E) (F),788159.38,2968865.57,2016-02-13 00:00:00.000,16:57:17,1
-71.057884102934167,42.309968193024098,1491703,PEDESTRIAN STRUCK - CONSCIOUS/MOVING   (P) (E) (F),775752.86,2938290.38,2016-02-13 00:00:00.000,21:10:03,1
-71.107252109250467,42.33892087774624,1491823,REPORTED INJURIES   (P) (E) (F),762351.02,2948775.9,2016-02-13 00:00:00.000,22:48:11,1
-71.142764331872769,42.28629606582065,1492126,REPORTED INJURIES   (P) (E) (F),752830.22,2929556.29,2016-02-14 00:00:00.000,01:39:59,1
-71.106404261030335,42.299836077320272,1493226,PEDESTRIAN STRUCK   (P) (E) (F),762645.97,2934533.78,2016-02-14 00:00:00.000,16:27:41,1
